id,Country,2008,2009,2010,2011,2012
430,Liberia,1556424,1273890,1722919,3323819,2008247
434,Libya,2160579,5201365,761028,152942,1734125
438,Liechtenstein,-56473419,-29915529,-46597222,-63154403,-69559138
440,Lithuania,487609,-5321565,-3812597,-3700908,773426
442,Luxembourg,24356167,17573089,14390981,13879021,25127258
446,Macau,672329,-35768,600822,681303,-165227
450,Madagascar,1019379,693394,467890,1277142,1512017
454,Malawi,181366,85959,25524,74338,75182
458,Malaysia,-72332275,-44214626,-105311617,-47502203,-189011258
462,Maldives,556631,168930,181845,456271,268966
466,Mali,12950,0,3960,36391,0
470,Malta,-5914502,-7977829,-10358976,-12215270,-11870085
474,Martinique,24680,-37417,170033,242581,523176
478,Mauritania,140754,28140,113746,138904,88595
480,Mauritius,219956,254351,1496849,-146240,-246049
484,Mexico,-17387400683,-12001380874,-20727350496,-23953785448,-27681048099
492,Monaco,334785,-135344,-202820,-646795,-184701
496,Mongolia,2010277,634745,2144217,4588609,239378043
498,Moldova,67046,16720,5980,198734,93468
499,Montenegro,2244595,3013359,1910422,1351004,1429150
500,Montserrat,7452,3984,7293,-83995,-108260
504,Morocco,2877404,1829357,6818191,6874807,3958395
508,Mozambique,2499547,416346,2917903,2171184,1343997
512,Oman,47735851,17933750,42711993,65046564,104200547
516,Namibia,261540,1224507,737048,1697262,1578583
520,Nauru,2881,-4611,-2006,35081,-9952
524,Nepal,122103,219506,11521,-126716,-297797
528,Netherlands,274352820,216151477,158069173,152003441,129556656
528,Netherlands Antilles,8844409,5853343,8545593,2796267,0
531,Curacao,0,0,0,3499355,5900734
533,Aruba,6222172,3226580,4122340,4802014,5858807
534,Sint Maarten,0,0,0,2339544,5733114
540,New Caledonia,2756214,2108326,6544077,24746172,11286136
548,Vanuatu,4160,0,0,0,3375
554,New Zealand,-59174959,-34845503,-59477250,-86379333,-79364788
558,Nicaragua,-34139254,-34279601,-98101004,-63755966,-108502176
562,Niger,840403,13808,105892,518191,-55651
566,Nigeria,19385332,21718653,29027616,40196208,43923449
570,Niue,5000,0,0,0,0
574,Norfolk Island,-2604,0,0,0,0
578,Norway,-29235120,-12239390,12668700,-1010943,4155129
583,Micronesia,0,67558,160637,51290,151293
584,Marshall Islands,0,51930,35758,38709,36647
585,Palau,7280,-728,0,3454,41746
586,Pakistan,-7031537,-11571533,-18070075,-19627077,-13026162
591,Panama,20274932,13832648,21785803,39511950,61883788
598,Papua New Guinea,42355,114148,823174,800007,219418
600,Paraguay,1749071,1368294,9936744,4291764,11864752
604,Peru,-7005602,-577936,37560417,42769278,37311483
608,Philippines,-62766374,-8987943,-59304071,-113248862,-123367152
612,Pitcairn Islands,0,0,0,0,0
616,Poland,-14407259,11222648,26947317,14617033,-12346093
620,Portugal,-5913484,-5717836,-12212449,-18123034,-19521408
624,Guinea-Bissau,-795,24500,6800,45000,3850
626,Timor-Leste,9128,0,0,0,0
634,Qatar,71415704,29613392,49283002,66693861,125980317
638,Reunion,521029,74022,42644,33891,187602
642,Romania,-12220015,-18388248,-24774282,-58115928,-61458024
643,Russia,352173613,106584260,119497770,183511535,396115883
646,Rwanda,90116,27530,-160731,57995,476293
654,St Helena,0,5000,112940,54215,646254
659,St Kitts and Nevis,-137003,138654,34615,-98354,-75268
660,Anguilla,81235,88616,86368,69095,94232
662,St Lucia,211618,12446,1025487,22438,147260
666,St Pierre and Miquelon,0,0,0,0,0
670,St Vincent and the Grenadines,196812,71167,81194,602806,174930
674,San Marino,-54483,-623,4761,46659,21401
678,Sao Tome and Principe,944400,177316,231421,10686,-25108
682,Saudi Arabia,839065007,564550854,1102985112,1158975585,1790482388
686,Senegal,2714689,3474982,4752149,5680253,4230051
688,Serbia,1588814,-386582,1122609,1482680,-7500
688,Serbia and Montenegro,,,,,
690,Seychelles,630383,-22341,0,3041,3723
694,Sierra Leone,1280409,1409340,879150,780387,779300
702,Singapore,126093634,147352140,292770367,392470791,222391078
703,Slovakia,-6174498,-2790087,-9151627,-17836747,-29559237
704,Vietnam,-15170228,-12280564,-32020350,-50549646,-83058695
705,Slovenia,1699160,-4220190,-6416739,-9509429,-9459984
706,Somalia,-2311,-37959,5000,0,0
710,South Africa,-442106635,-155434542,49444643,-26354481,49917790
716,Zimbabwe,685688,836289,995145,1472691,2023616
724,Spain,16952765,-30488311,16971014,-35619979,-98218124
728,South Sudan,0,0,0,10000,0
729,Sudan,0,10000,-50103,-360,0
740,Suriname,712546,369365,276474,834398,1422664
744,"Svalbard, Jan Mayen Island",0,2580,0,0,0
748,Swaziland,-254043,-1033551,-819368,-1470573,-825680
752,Sweden,-131438414,-43345461,-414489055,-314462967,-310805383
756,Switzerland,3793775,-55757910,-35813450,-18704298,55398990
760,Syria,327043,-237982,207589,-270305,-215080
762,Tajikistan,15465,0,36938,50674,19633
764,Thailand,-93705824,-25777753,-332321098,-519920452,-362477059
768,Togo,9622806,3448767,1333891,3610546,2338898
772,Tokelau,380503,50187,84058,107324,-16759
776,Tonga,-2999,94132,0,-150112,-2061
780,Trinidad and Tobago,6888499,22248529,8783867,6644264,7861452
784,United Arab Emirates,386612575,162583279,296838123,447707093,741251920
788,Tunisia,8678057,-4699295,-17077950,-26760323,-25459808
792,Turkey,53817878,-393862286,-262528927,-437438534,-554901250
795,Turkmenistan,211327,467748,195983,69583,3220
796,Turks and Caicos Islands,774019,560322,780267,352187,442507
798,Tuvalu,0,-83530,0,0,0
