id,name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
332,Haiti,32587560,28805243,39243877,57753708,79918683,63988110,64786894,58904567,96045402,75513639,81550983
334,Heard and McDonald Islands,0,44640,124461,21665,275218,0,0,42734,15833,0,0
336,Uzbekistan,16400261,39107919,8022715,18693260,5246586,16022214,15796416,20370732,30567707,27047574,12061441
340,Honduras,163655463,164516488,237077676,297855817,324293077,456064063,373797141,223231054,290264151,339876936,341387003
344,Hong Kong,1723605432,1725374667,2059913801,2211038132,2482680505,2538553355,2720421325,2574135142,3039071342,3156350227,3424740249
348,Hungary,213115846,229253718,238555193,277072266,347832901,400437223,449367129,348894560,346431302,442610780,440833775
352,Iceland,13775841,19685149,46584722,54314271,48917146,63184587,48161586,19528842,22223515,29018312,28035955
356,India,729656333,718617585,930825341,1295130609,1478911397,1973723058,2539027985,2164615216,2731952146,3250862009,3211944268
360,Indonesia,280207350,354088137,501926662,524205120,482790104,692291395,943685954,809045116,1008237531,1209454295,1421923970
364,Iran,881288,3991955,3629120,6468880,9364656,12528066,9678382,11799516,25561952,19514711,18560779
368,Iraq,1308802,101916214,97464927,97371068,276189063,236312694,540493212,198208736,144211029,331525677,259599421
372,Ireland,1739038942,2105107726,2167091169,2372379634,2104698966,2117142123,1856585445,2021696356,1564699794,2157549933,1798044472
376,Israel,513411089,509045798,659438279,748174549,1001467972,1125236171,1586738186,1008051165,993414031,1122635052,1102774726
380,Italy,1856181267,1925151869,2046972511,2199598748,2253777299,2615928006,2453224525,2134924884,2613088022,3051460011,3224420974
384,Cote d'Ivoire,4011920,3384048,9156299,7676668,8262375,20176885,13997850,10268162,11901504,10252532,14442928
388,Jamaica,110393295,99949977,116383756,117771537,148958196,156617069,174845650,142859836,127705956,122838385,111370181
392,Japan,9352876796,8978039891,8635683753,9053406705,9987676922,10379272922,11051109740,9243492929,10714508181,11488571492,12513071216
398,Kazakhstan,14377242,14678724,60694718,121773548,140146604,178025011,273131498,116930864,109296350,136360455,153975310
400,Jordan,65051431,74329109,128736096,162762361,110490609,164119171,151695873,139546421,159202874,182635533,172316551
404,Kenya,17803955,31723796,25900779,34399211,49180825,89241304,87766461,46739539,51778238,72178133,60934025
408,"Korea, North",372702,177344,0,0,0,0,0,46047,7000,0,0
410,"Korea, South",2732351116,2657625938,2836331909,3870976219,5358574535,5378428986,5098590146,3886877286,5306493131,5998724359,6574814577
414,Kuwait,312329968,487177402,443406247,595282140,674258377,687094800,741707390,364566012,472398913,667102420,597903008
417,Kyrgyzstan,3975656,5827518,4801407,2568947,32716688,4785978,12978224,14253654,31171806,13371038,39854811
418,Laos,239401,1442340,587879,1842220,1086792,876897,4921557,4342026,949294,1384749,7101796
422,Lebanon,36145178,43761018,82513383,67491884,65255391,91180873,161156306,137321151,148488494,102616805,122342380
426,Lesotho,603221,480729,2044017,895230,393202,2608231,496230,140556,66020,111216,78002
428,Latvia,19150132,21899290,17565480,31349782,37955711,40327108,50801820,24025609,36865297,59279655,71556813
430,Liberia,2039165,1445066,4343595,6621467,6986998,6917505,14184642,6403284,10861679,24851672,13545612
434,Libya,11347911,12623,4120330,4885000,34121622,57923353,50259086,50532978,57355133,7471357,27895768
438,Liechtenstein,1219244,1038719,2189912,6584171,1522187,2784567,10269295,1559430,1445297,1721979,3188839
