id,name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
484,Mexico,4229678704,4007397407,4172649385,4219894801,4656209304,5206472882,6414571468,5214440714,7424205315,8964673647,10459017599
492,Monaco,999990,15000,130852,118826,53038,47730,377508,22407,171309,60831,30095
496,Mongolia,400761,897343,348306,758625,401325,734799,2015412,637632,2178771,4588609,239389611
498,Moldova,87553,109444,113796,541283,59640,18441,69646,16720,5980,199190,104752
499,Montenegro,0,0,0,0,0,723240,2247036,3134472,1954437,1356121,1431239
500,Montserrat,0,0,48070,224515,284436,5292,7452,6924,30178,0,0
504,Morocco,2196385,3056560,3265202,2151968,3433625,5990501,5089045,4137738,7722187,7597938,10666736
508,Mozambique,138508,13994,201576,541552,932156,1926578,2508847,2369161,2952676,2208268,1365897
512,Oman,15027750,12306144,10840200,12606240,19034960,31103548,48809949,19887808,43502456,71839697,115388522
516,Namibia,49748,281770,145114,40064,287086,154720,274434,1257517,745258,1702262,1580123
520,Nauru,0,0,0,9714,2522,3716,2881,0,0,35081,12508
524,Nepal,28691,32186,145693,61799,61833,77864,214547,335019,138020,113417,130650
528,Netherlands,300466319,278141986,337799486,385390109,350961274,460072838,489532749,380797589,338025900,377319317,332793272
528,Netherlands Antilles,3969991,5118473,3639186,3280390,6143914,6578964,8855009,5860346,8549335,2796267,0
531,Curacao,0,0,0,0,0,0,0,0,0,3618874,5905554
533,Aruba,2894721,4403816,3076374,3801822,4334990,5397759,6261676,3276972,4144943,4802014,5859642
534,Sint Maarten,0,0,0,0,0,0,0,0,0,2339544,5733114
540,New Caledonia,73328,638798,42799,1800368,3433327,1769927,2766948,2237854,6826176,24792965,11371586
548,Vanuatu,2548,5890,50000,0,0,20271,4160,0,0,0,3375
554,New Zealand,62775383,38531981,41665200,49610469,38807070,49386660,48851754,40442805,57519523,62688453,67222518
558,Nicaragua,1526659,6059151,16322595,2633757,2013517,1757675,3671640,2926220,3481985,8872575,3793339
562,Niger,501568,10123,26933,0,10900,321671,844601,17490,108059,565905,0
566,Nigeria,1650487,2965278,8815993,5606870,9953216,29549903,19511055,21969620,29073471,40283953,44732824
570,Niue,0,0,0,0,0,0,5000,0,0,0,0
574,Norfolk Island,0,0,3955,9519,0,0,0,0,0,0,0
578,Norway,20445111,29673417,33794518,25412328,43620202,18978130,25643513,20740472,55830152,28109298,46490344
583,Micronesia,0,78275,0,0,5668,70000,0,67558,170296,61453,157938
584,Marshall Islands,15560,242716,17641,0,3187,63383,0,51930,35758,38709,36647
585,Palau,23668,0,0,6500,29183,9675,7280,3788,0,8354,41746
586,Pakistan,2703645,5569254,20979423,5491807,4902624,10271515,15731483,11955268,9991185,12778365,11738595
591,Panama,8665690,13587939,14308970,12525258,12761931,19807023,20310799,14208692,21890073,39716594,62172606
598,Papua New Guinea,177778,155244,434506,392338,139678,32392,59450,146315,825894,806727,327398
600,Paraguay,2908821,2558863,1070311,3950683,1809945,2848060,1771944,1368294,10027245,4643008,12123767
604,Peru,10172780,8437993,11457027,11428207,13138797,18130182,14601202,12091826,54512240,68292566,66568935
608,Philippines,141871909,123091544,83142702,91628219,67758394,203820600,74905351,68373904,95921732,67523078,78136881
612,Pitcairn Islands,0,0,31408,15741,0,0,0,0,0,0,0
616,Poland,14748199,12851346,14310535,28764164,21544142,39628040,56179909,49214125,83713765,114589345,116507943
620,Portugal,17544699,10597557,11578812,11406219,12949390,14246180,11824369,11261958,14842923,12920076,14099294
624,Guinea-Bissau,0,0,0,0,0,13500,0,24500,6800,45000,3850
626,Timor-Leste,0,0,37361,79329,0,34318,9128,0,0,0,0
634,Qatar,14416016,17911361,18694610,24367009,38347461,46230717,71806089,29859634,49309535,77655872,126982031
638,Reunion,0,173753,204975,190047,98096,269111,521029,76083,46005,33891,190709
642,Romania,3813530,2330216,4340932,8412143,6149048,12565502,13621103,6014016,10274193,17312492,22298193
643,Russia,22168112,35574889,75546272,103831081,171653811,244089383,364949460,118400045,141696991,225310037,418900452
646,Rwanda,101049,42700,26209,149539,117426,60850,90116,27530,9702,204821,476293
654,St Helena,0,0,160712,32290,12817,4095,0,5000,134103,54215,646254
659,St Kitts and Nevis,79483,174731,80503,65895,153840,16639,81356,261106,184459,118732,69352
660,Anguilla,24525,67497,95534,262538,199523,340384,81235,88616,89270,69095,94232
662,St Lucia,93703,242171,17969,222898,116593,160988,220018,350650,1248900,113394,149694
666,St Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0
670,St Vincent and the Grenadines,12551,37628,210718,4468,13100,24607,196812,96167,81194,602806,259641
674,San Marino,420551,1163934,27746,17091,0,9080,12980,17090,4761,46659,21401
678,Sao Tome and Principe,0,0,12400,30799,44085,1466648,944400,177316,238535,10960,0
682,Saudi Arabia,384007576,323973285,306059969,397138797,441943642,544960232,840512351,567867853,1105374427,1160158389,1792246125
686,Senegal,287836,276671,2012857,2290757,1290755,948776,2742009,3484098,4763537,5680253,4231980
688,Serbia,0,0,0,0,0,2050440,1588814,630351,2179791,2738148,2282418
688,Serbia and Montenegro,298767,964472,1631262,1520288,2963280,0,0,0,0,0,0
690,Seychelles,0,0,0,18085,0,68315,636273,25546,0,3041,3723
694,Sierra Leone,112667,966177,487688,781373,370235,1005130,1306346,1415869,882950,1376628,998127
702,Singapore,104000040,96784795,112009253,133662209,179551266,175258454,188867565,196605561,367491309,469841732,329787432
703,Slovakia,2119142,3873074,9046296,11677189,6429213,14393488,15811726,8779780,9073173,12682643,16056724
704,Vietnam,5945521,6195099,10927037,16285195,9613804,11402599,17624817,17827771,19038429,32428079,20240175
705,Slovenia,1237591,3281575,2692005,7430222,3816397,4394938,9113829,2519147,2377971,2357454,2652382
706,Somalia,13538,0,0,0,713100,0,0,14947,5000,0,0
710,South Africa,88371438,56269085,37648225,63632879,72609967,101122763,111368429,62149819,189963003,147495779,212712637
716,Zimbabwe,191283,570600,53723,286909,935577,2031229,770049,993062,1063647,1528590,2023616
724,Spain,156235611,154350828,155484907,146065908,153105886,145976149,165977994,100999443,140114937,149835408,149729521
728,South Sudan,0,0,0,0,0,0,0,0,0,10000,0
729,Sudan,0,275792,0,173736,30000,0,0,10000,10000,0,0
740,Suriname,283576,256785,125170,81817,372610,654785,735752,369365,326589,841438,1446284
744,"Svalbard, Jan Mayen Island",0,0,0,0,14041,0,0,2580,0,0,0
748,Swaziland,5850,32500,129711,24320,101893,51812,26578,86421,263890,100770,116505
752,Sweden,158928956,185241696,190260341,146993016,123379667,113902423,162295383,138876779,82774551,99429429,90832584
756,Switzerland,93747053,73685645,67217135,81427474,121519117,138518159,135611018,48111378,92482957,151931699,230458744
760,Syria,2231158,7223110,2100306,9840,29193,76395,636696,194443,615881,97468,0
762,Tajikistan,88230,645290,23500,0,3230,28400,15465,0,36938,50674,24500
764,Thailand,158010373,138854177,132118900,135691846,129029964,156303801,187091634,147357279,158272492,175166027,301632130
768,Togo,38853,130756,595764,1459845,1661781,4392007,9622806,3448767,1333891,3610546,2338898
772,Tokelau,9100,2894470,2017976,2585429,318975,415735,545833,54413,114027,122802,31888
776,Tonga,0,0,139500,301918,0,0,4051,94132,0,0,0
780,Trinidad and Tobago,7161936,6601680,5486084,8617410,6865167,6848317,8176590,22322882,8926772,6812764,7870996
784,United Arab Emirates,62012697,123507542,132506102,178137182,149825918,291392868,388595701,168422401,302419000,456193384,756429960
788,Tunisia,335225,365797,734065,1061533,979641,1067859,11036313,1357894,2338144,3508272,3628306
792,Turkey,16174546,20925200,44157430,29015136,27899615,43766018,89908010,29939823,58505004,91853187,75217053
795,Turkmenistan,189567,0,3250,34425,80030,113761,211327,467748,195983,69583,4250
796,Turks and Caicos Islands,81261,472431,471156,217760,341213,581135,774019,560322,780267,494757,442507
798,Tuvalu,0,0,0,0,0,0,0,0,0,0,0
800,Uganda,411747,51490,25175,17852,19840,918674,75862,79695,97206,852443,6584640
804,Ukraine,3820403,8451947,13706302,12014381,8506704,23012019,20084775,6834170,18940439,45906516,13945974
807,Macedonia,66583,38653,357652,69359,161203,1066701,395702,1643403,482721,466210,59521
818,Egypt,23404010,49990664,42090108,62456606,55991275,47790707,65141923,47843636,98177163,58854960,77956142
826,United Kingdom,772133898,705663111,660272724,717123737,688190321,742641406,693906342,542487570,637061259,700033364,709220224
834,Tanzania,62197,86539,271044,141067,967403,1511109,2593540,1886143,1494818,780025,3047421
854,Burkina Faso,0,5000,0,0,0,126418,34684,168826,660530,227723,654275
858,Uruguay,1237449,946415,1815532,2697691,1763414,1796165,2965350,2906410,5179741,7572570,7621918
860,Uzbekistan,427957,659400,172542,1381730,110000,407907,1655598,67825,255498,5404986,1146564
862,Venezuela,221773901,93603447,178235971,357321091,634658520,693797494,563371476,429254437,414675600,497801003,504880818
876,Wallis and Futuna,0,0,0,0,0,0,0,0,12482,0,0
882,Samoa,343293,349454,438900,141087,289282,341829,308443,44701,9751,14213,3172
887,Yemen,305942,881933,1359709,1593041,2000852,2249531,3417644,4431591,2028248,5480762,5280030
894,Zambia,76338,50858,125268,109626,356073,203129,519600,619046,476338,7448487,2227342
