id,Country,2008,2009,2010,2011,2012
426,Lesotho,-2573479,-1492033,-1473553,-1641418,-1232579
428,Latvia,2464303,340528,-349980,12686203,4859692
430,Liberia,-27754522,758326,826694,1633997,1614174
434,Libya,3547087,-17386218,4503077,719262,4718801
438,Liechtenstein,320119,528013,-143605,-137890,1853210
440,Lithuania,10438220,3784622,4253405,5380223,4309642
442,Luxembourg,36789781,10139117,17036960,83769583,90844622
446,Macau,-99129570,-22587980,-11623789,-1346506,1256458
450,Madagascar,-4453272,-767169,7701270,1205793,442643
454,Malawi,-604027,133639,210584,127182,3189549
458,Malaysia,-267029457,-183465695,-217099232,-224149470,-216944126
462,Maldives,1370078,80052,122106,376881,798392
466,Mali,1810304,365888,318003,769953,566452
470,Malta,-319690,581633,577724,263324,1465543
474,Martinique,383511,121494,451690,442966,1964653
478,Mauritania,548122,320702,605272,1556417,753589
480,Mauritius,-6132840,-7529571,-10450524,-16316286,-12613823
484,Mexico,-1541956316,-1508063963,-2052990853,-2102710805,-1952085750
492,Monaco,129044,366287,17996,33816,-2136932
496,Mongolia,-499534,1374306,1525311,3754209,4151093
498,Moldova,991769,545667,386634,1243892,496794
499,Montenegro,423036,374757,-5327,713576,18602
500,Montserrat,153401,8397,10489,10518,72818
504,Morocco,2584240,16432831,39409545,60592180,17727177
508,Mozambique,604038,435411,2213473,8453127,2298150
512,Oman,82835650,15691400,10682802,14158547,20263189
516,Namibia,410521,1233223,443413,672040,676795
520,Nauru,-574296,9200,-63244,-28397,54071
524,Nepal,-5068187,202505,444687,60399,-70005
528,Netherlands,275623568,272932531,215025815,396207198,386003304
528,Netherlands Antilles,1993158,2575183,3100174,1405459,0
531,Curacao,0,0,0,1290590,4632416
533,Aruba,3052174,-9421317,1672367,1638749,2050329
534,Sint Maarten,0,0,0,1176474,1650861
540,New Caledonia,-1732386,-3069882,-709676,5935812,716148
548,Vanuatu,97104,31868,79955,-153852,2676
554,New Zealand,-26080507,22131293,86596262,76936608,69975143
558,Nicaragua,13369178,13660211,20975573,12290727,-24201015
562,Niger,1198807,277637,570151,318136,-365592
566,Nigeria,30556825,8078228,32925867,38640597,55162929
570,Niue,49743,0,0,0,0
574,Norfolk Island,177004,0,0,9300,0
578,Norway,30092509,23372612,-51786156,-22364275,-17650328
583,Micronesia,88004,22693,48923,204369,678985
584,Marshall Islands,0,229649,4169,35728,27850
585,Palau,10068,397087,290248,59066,31556
586,Pakistan,-93836,-12353464,-11687232,8500896,4317999
591,Panama,47670557,43392165,45973753,46043268,60261209
598,Papua New Guinea,799949,1916206,576777,1822294,2399984
600,Paraguay,2935554,1260618,4831067,8166084,4361062
604,Peru,-39928188,-19047727,-4251583,-10635367,40826740
608,Philippines,-250216570,-164533233,-181290858,-179749553,-204423065
612,Pitcairn Islands,0,3540,0,0,0
616,Poland,397851450,97420765,-10061876,-56942106,-55280990
620,Portugal,-14621353,7521580,30825495,-60191773,-29073803
624,Guinea-Bissau,0,17533,0,18068,0
626,Timor-Leste,280872,26493,29219,266287,11727
634,Qatar,170216139,86718665,96580292,52217477,92987654
638,Reunion,80590,34444,246626,1868867,899091
642,Romania,-14532570,-6916469,-14049264,-21013144,-37839780
643,Russia,-477098615,-717449165,35185527,129632640,-3368043
646,Rwanda,1027056,204339,160310,428274,801932
654,St Helena,59350,97200,-16578,-1587,7503
659,St Kitts and Nevis,6001,231543,171711,137864,254139
660,Anguilla,291976,135554,108591,266717,90550
662,St Lucia,1471640,1127367,1479557,2148694,1201856
666,St Pierre and Miquelon,0,0,0,0,0
670,St Vincent and the Grenadines,851254,502257,680865,598810,378076
674,San Marino,171783,10000,-5798,89408,-18153
678,Sao Tome and Principe,0,0,-20469,111097,0
682,Saudi Arabia,765487112,219240510,257347708,349508484,442682699
686,Senegal,1371652,1286667,1787749,4082374,2225913
688,Serbia,-576720,613176,783798,1288546,2783199
688,Serbia and Montenegro,,,,,
690,Seychelles,39283,87249,204940,149442,4427
694,Sierra Leone,-3822570,261503,1071008,1148768,1168511
702,Singapore,328692507,275261363,275955206,307330160,317738291
703,Slovakia,-28627498,1610335,-4885713,-7687177,-16366640
704,Vietnam,-506660070,-490445872,-627793809,-791503921,-928707170
705,Slovenia,-2221464,2724564,-1746357,-843556,-10025055
706,Somalia,12298,7944,-3790,15471,0
710,South Africa,103307736,71379203,146418149,157709557,153137652
716,Zimbabwe,653938,492593,587024,999217,1113135
724,Spain,91338035,48466511,46785806,44093235,-53172443
728,South Sudan,0,0,0,14665,285948
729,Sudan,155725,36000,2299369,535837,752128
740,Suriname,926490,-3914194,-6592086,1614387,911184
744,"Svalbard, Jan Mayen Island",0,0,0,0,0
748,Swaziland,-6401030,564193,879284,1091648,1576862
752,Sweden,-249800017,-120448862,-141095683,-31320539,-138524000
756,Switzerland,-48603696,415288,145021171,295589175,49114798
760,Syria,1449808,13156300,739977,931985,253441
762,Tajikistan,564510,1750214,710437,79209,1519786
764,Thailand,-370974710,-230487356,-337265473,-296662979,-248013755
768,Togo,698819,554343,723430,582679,707999
772,Tokelau,1292215,-41853,-2508,-112712,-58528
776,Tonga,79275,10136,2729,0,0
780,Trinidad and Tobago,23735498,-196138856,-456398468,-552374252,-659392924
784,United Arab Emirates,407662748,208522215,286841050,293831544,450415717
788,Tunisia,-1014086,18473,-3163929,-61244,60868768
792,Turkey,34305513,47451807,227953548,112382695,31505339
795,Turkmenistan,-656941,12664670,198335,959085,164107
796,Turks and Caicos Islands,529897,437685,433111,270448,330526
798,Tuvalu,0,0,0,0,0
800,Uganda,3649167,1317882,2676546,481697,573474
804,Ukraine,-1151644,12825840,-12558984,-45657514,-73754887
807,Macedonia,340258,2071627,241387,1258789,333666
818,Egypt,26377418,32301066,260539865,95299335,40413627
826,United Kingdom,521734817,446728854,371420609,733679058,512875755
834,Tanzania,1339634,894549,5335562,1284678,-4590659
854,Burkina Faso,88799,426475,249526,720438,389513
858,Uruguay,17830036,12434134,25207059,13961491,4153505
860,Uzbekistan,5774728,2139888,13353077,10771551,204896
862,Venezuela,-50853127,117769174,137804125,163669312,96694474
876,Wallis and Futuna,0,0,0,0,0
882,Samoa,200493,116471,14481,18621,-11940
887,Yemen,6230322,4021275,3025394,2578287,3065031
894,Zambia,791423,384171,1856704,3217300,1339254
