id,name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
706,Somalia,534864,1745254,154702,87050,33062,0,2476262,0,0,0,15519
710,South Africa,18948183,30491877,38093636,50935117,53602609,49398468,57064572,49554723,53664264,42145653,40419189
716,Zimbabwe,375919,1042252,325717,332500,229072,461335,5882,63214,274445,185210,14433
724,Spain,55537763,56414009,79467813,71908910,77397439,71264423,115473322,62613843,61881165,82595110,77742432
728,South Sudan,0,0,0,0,0,0,0,0,0,0,0
729,Sudan,861739,557581,631372,464614,2251327,3534,354722,7200,0,0,0
740,Suriname,321896,138926,110220,230337,326183,617973,334756,223829,350715,576567,597207
744,"Svalbard, Jan Mayen Island",0,0,0,0,0,0,0,0,0,0,0
748,Swaziland,7521,48000,31683,9533,8674,9494,14900,0,102737,68658,72082
752,Sweden,69853109,56936218,42036325,55036358,57060213,69948896,97388637,42074420,81390024,64159638,53143761
756,Switzerland,25146530,24676442,27252707,28972808,31987935,33663719,44960890,36290082,39688154,31082604,26726442
760,Syria,441930,627533,110440,25910,0,0,12025,6300,0,45692,0
762,Tajikistan,1297068,201462,356636,71858,163775,493593,422464,574014,0,50834,7877
764,Thailand,35119781,35977498,60332427,63488045,75947165,89752379,80120956,65380271,86205061,97637293,99104907
768,Togo,35000,0,36508,70662,124908,282603,297662,306795,684379,687380,325556
772,Tokelau,0,602650,173690,228204,258254,84944,62324,79539,108705,0,22172
776,Tonga,0,0,0,0,0,13451,26619,0,0,0,0
780,Trinidad and Tobago,1875993,2739667,5011922,6186691,6193172,7798397,8294914,8839171,9029189,6267468,10275141
784,United Arab Emirates,17240910,27289197,23705622,44281468,54311088,107995829,74671324,45853847,68424565,77884964,68462657
788,Tunisia,148334,257757,898709,2490023,234492,2073909,1686299,964400,2646941,1064975,3356966
792,Turkey,6883189,10827621,15822497,15452467,27868099,32455692,16609923,46137540,60428913,58232986,120818378
795,Turkmenistan,0,0,7521,3534,59962,0,0,177040,75384,1804346,1109258
796,Turks and Caicos Islands,7231,193842,93532,118512,1059748,59554,221624,114133,101023,23936,62778
798,Tuvalu,0,0,0,0,0,0,0,0,0,0,0
800,Uganda,632241,252780,48574,102254,567789,620808,1381588,804755,1216584,425993,698361
804,Ukraine,328391,373071,2715464,2129913,1361718,2946008,7894681,2733100,48730798,122199872,42375202
807,Macedonia,0,7734,344834,223305,31079,332974,247523,91820,227403,120740,272072
818,Egypt,13331783,5281214,9520822,4309878,15244250,9368841,26009782,14787963,18033213,11460504,19038191
826,United Kingdom,335969657,294003487,344376816,375389125,376627922,345415718,366352529,297045446,305599496,305231978,351325284
834,Tanzania,122560,894201,1712615,886696,812821,3371433,1625065,1468095,1498493,1909990,2869004
854,Burkina Faso,35000,16215,166108,12353,12000,0,31932,65975,3380588,49646,1658082
858,Uruguay,2262853,1557353,1180260,2123958,2062669,825633,4598525,10260685,7014124,11346535,11635361
860,Uzbekistan,929587,136837,72026,11098,5661,202307,712232,57429,395760,104564,493084
862,Venezuela,18076779,15034467,22961289,33994193,44597529,78260966,43615169,71207632,250236718,108241236,45093454
876,Wallis and Futuna,0,143219,0,0,0,0,0,0,0,4899,0
882,Samoa,5437,0,27866,7686,170194,8240,163400,3031,0,0,3060
887,Yemen,348512,1429194,6507384,384507,6192258,184291,989357,490158,733141,1508045,616362
894,Zambia,551828,388229,495904,906435,690252,1029341,871726,1011951,727162,141160,1536943
